label,Hemisphere,Region,PGS,Estimate_Score,Std_Error_Score,t_value_Score,p_value_Score,Significant_p_value_Score,Estimate_Interaction,Std_Error_Interaction,t_value_Interaction,p_value_Interaction,Significant_p_value_Interaction,Phenotype,Significant,Estimate_LMER,Sig_LMER
lh_paracentral,left,paracentral,ASD,-0.010345738,0.038793978,-0.266684118,0.789712383,not sig,0.000161762,0.000700971,0.230768961,0.817494296,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_paracentral,left,paracentral,BIP,-0.025974626,0.03881572,-0.669177996,0.503381941,not sig,0.000502592,0.00070076,0.717209767,0.473244674,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_paracentral,left,paracentral,MDD,0.002497425,0.038864689,0.064259493,0.948763607,not sig,-0.000449293,0.000702222,-0.639815752,0.52229239,not sig,GMV,LMM_SIG,-0.000449293,not sig
lh_paracentral,left,paracentral,SCZ,0.019931715,0.038964455,0.511535838,0.6089759,not sig,-0.000445873,0.000702363,-0.634818499,0.525546797,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_paracentral,left,paracentral,SUD,-0.022531163,0.038908383,-0.57908247,0.562533528,not sig,5.70E-05,0.000705232,0.080805147,0.935596914,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_parsopercularis,left,pars opercularis,ADHD,-0.037273534,0.039602444,-0.941192763,0.346606085,not sig,0.00025101,0.000714308,0.35140326,0.725285837,not sig,GMV,LMM_SIG,0.00025101,not sig
lh_parsopercularis,left,pars opercularis,ASD,-0.04789869,0.039296809,-1.218895154,0.222883989,not sig,0.000697247,0.000710055,0.981960954,0.326119085,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_parsopercularis,left,pars opercularis,BIP,-0.012322718,0.039321878,-0.313380704,0.753991442,not sig,0.000354324,0.000709891,0.499124629,0.617691588,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_parsopercularis,left,pars opercularis,MDD,-0.01379651,0.039381104,-0.35033324,0.726088622,not sig,3.24E-05,0.000711547,0.045513852,0.963697734,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_parsopercularis,left,pars opercularis,SCZ,-0.042555465,0.039472363,-1.078107844,0.280985631,not sig,0.000688716,0.000711512,0.967960967,0.333063864,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_parsopercularis,left,pars opercularis,SUD,0.031368102,0.039422975,0.795680753,0.426217617,not sig,-0.000695039,0.000714551,-0.972694616,0.330705102,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_parsorbitalis,left,pars orbitalis,ADHD,-0.077556982,0.038223578,-2.029035146,0.042454711,sig,0.001080662,0.000689454,1.567415895,0.117017511,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_parsorbitalis,left,pars orbitalis,ASD,0.001527746,0.037931751,0.040276179,0.967872944,not sig,5.29E-05,0.000685393,0.077117595,0.938529996,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_parsorbitalis,left,pars orbitalis,BIP,-0.017422878,0.037952037,-0.459076238,0.64617942,not sig,0.000382509,0.000685176,0.55826343,0.576664513,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_parsorbitalis,left,pars orbitalis,MDD,0.024347844,0.03800866,0.64058675,0.521791211,not sig,-0.000550095,0.000686763,-0.800996483,0.423133682,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_parsorbitalis,left,pars orbitalis,SCZ,0.005403743,0.038098875,0.141834718,0.887210561,not sig,-9.03E-05,0.000686768,-0.131503453,0.895377055,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_parsorbitalis,left,pars orbitalis,SUD,0.008504915,0.038046983,0.223537177,0.823117452,not sig,-0.000408021,0.00068963,-0.591652046,0.554083615,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_parstriangularis,left,pars triangularis,ADHD,-0.030527596,0.03894396,-0.783885256,0.433107442,not sig,0.000267788,0.000702432,0.38122935,0.703033072,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_parstriangularis,left,pars triangularis,ASD,0.013530455,0.038640009,0.350166987,0.726213381,not sig,-0.000280375,0.000698188,-0.401575614,0.687996379,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_parstriangularis,left,pars triangularis,BIP,-0.026087536,0.038660457,-0.674786012,0.499811729,not sig,0.000653069,0.000697952,0.935694281,0.349430616,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_parstriangularis,left,pars triangularis,MDD,-0.011921968,0.038720512,-0.307898,0.758159947,not sig,2.11E-05,0.000699612,0.030218147,0.975893076,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_parstriangularis,left,pars triangularis,SCZ,-0.060143745,0.038809448,-1.549719157,0.121208938,not sig,0.001098662,0.000699564,1.570495622,0.116299852,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_parstriangularis,left,pars triangularis,SUD,-0.062475272,0.038758578,-1.611908276,0.106981901,not sig,0.000920539,0.00070251,1.310356675,0.190075203,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_pericalcarine,left,pericalcarine,ADHD,-0.046130405,0.040268553,-1.14556896,0.251973547,not sig,0.000500201,0.000726321,0.688677397,0.491026303,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_pericalcarine,left,pericalcarine,ASD,-0.001794608,0.039955192,-0.044915518,0.964174647,not sig,0.000120557,0.000721952,0.166987838,0.867379619,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_pericalcarine,left,pericalcarine,BIP,-0.029875502,0.039979171,-0.747276681,0.454896566,not sig,0.000558697,0.000721756,0.774079216,0.438883948,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_pericalcarine,left,pericalcarine,MDD,-0.033447256,0.040040385,-0.835338021,0.403527416,not sig,0.000459078,0.000723458,0.634560351,0.525715194,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_pericalcarine,left,pericalcarine,SCZ,-0.032626878,0.040132066,-0.812987767,0.416225072,not sig,0.000574073,0.000723403,0.793573181,0.427443951,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_pericalcarine,left,pericalcarine,SUD,-0.106225823,0.040074913,-2.650681316,0.00803296,sig,0.001670497,0.000726366,2.299800016,0.021459553,sig,GMV,LMM_NOT_SIG,NA,NA
lh_postcentral,left,postcentral,ADHD,-0.1056884,0.03797135,-2.783372239,0.005379705,sig,0.001502621,0.000684892,2.193952603,0.028238817,sig,GMV,LMM_SIG,0.001502621,sig
lh_postcentral,left,postcentral,ASD,-0.047118655,0.037684044,-1.250360886,0.211167746,not sig,0.00077993,0.000680915,1.145414139,0.252037644,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_postcentral,left,postcentral,BIP,-0.00184,0.037704105,-0.048801062,0.961077836,not sig,0.000248814,0.000680689,0.365533294,0.714713358,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_postcentral,left,postcentral,MDD,-0.011091948,0.03775747,-0.293768302,0.768934958,not sig,-0.000137302,0.000682214,-0.201259036,0.840496031,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_postcentral,left,postcentral,SCZ,0.005334095,0.037851702,0.140920887,0.887932441,not sig,-8.79E-05,0.000682302,-0.128893793,0.897441688,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_postcentral,left,postcentral,SUD,0.028545412,0.037803632,0.755097088,0.45019073,not sig,-0.00061748,0.000685205,-0.901161406,0.367502508,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_posteriorcingulate,left,posterior cingulate,ADHD,-0.097142249,0.039356289,-2.468277656,0.013576497,sig,0.001478818,0.000709876,2.083207177,0.037232343,sig,GMV,LMM_NOT_SIG,NA,NA
lh_posteriorcingulate,left,posterior cingulate,ASD,-0.033494882,0.039051412,-0.857712442,0.391051268,not sig,0.000733921,0.000705622,1.040104286,0.298291452,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_posteriorcingulate,left,posterior cingulate,BIP,-0.00195444,0.039073115,-0.050020068,0.960106396,not sig,0.000219596,0.000705407,0.311303652,0.755569791,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_posteriorcingulate,left,posterior cingulate,MDD,-0.042376737,0.039127664,-1.083037747,0.278791669,not sig,0.000439607,0.000706974,0.621815058,0.534063484,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_posteriorcingulate,left,posterior cingulate,SCZ,0.073716166,0.039223007,1.879411395,0.060188342,not sig,-0.001322241,0.000707023,-1.870151134,0.061462833,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_posteriorcingulate,left,posterior cingulate,SUD,-0.003307992,0.039174394,-0.084442703,0.932704457,not sig,-0.000119182,0.000710054,-0.167848889,0.86670216,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_precentral,left,precentral,ADHD,-0.055197742,0.037041016,-1.49017895,0.13617719,not sig,0.000507216,0.000668116,0.759172578,0.447749328,not sig,GMV,LMM_SIG,0.000507216,not sig
lh_precentral,left,precentral,ASD,-0.004498923,0.036765641,-0.122367605,0.902607893,not sig,7.80E-06,0.000664321,0.011743001,0.990630656,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_precentral,left,precentral,BIP,0.03223075,0.036786072,0.8761672,0.380939145,not sig,-0.000513864,0.000664119,-0.773752805,0.439076986,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_precentral,left,precentral,MDD,0.000369925,0.036832214,0.010043525,0.991986561,not sig,-0.000397245,0.0006655,-0.596912787,0.55056561,not sig,GMV,LMM_SIG,-0.000397245,not sig
lh_precentral,left,precentral,SCZ,-0.008108437,0.036928089,-0.219573709,0.826203169,not sig,0.000157919,0.000665657,0.237238256,0.81247196,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_precentral,left,precentral,SUD,0.054236548,0.036873778,1.470870378,0.141326175,not sig,-0.00129395,0.000668356,-1.936020199,0.052865227,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_precuneus,left,precuneus,ADHD,-0.081499008,0.037104638,-2.196464161,0.028058738,sig,0.001089425,0.000669257,1.627814259,0.103564276,not sig,GMV,LMM_SIG,0.001089425,not sig
lh_precuneus,left,precuneus,ASD,-0.007542705,0.036819,-0.204859049,0.837682251,not sig,-7.76E-05,0.000665284,-0.116704322,0.907094365,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_precuneus,left,precuneus,BIP,0.035452648,0.036841433,0.962303718,0.335897062,not sig,-0.000448913,0.000665112,-0.674943475,0.499711678,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_precuneus,left,precuneus,MDD,-0.014315086,0.036898871,-0.387954575,0.69804965,not sig,7.06E-05,0.000666699,0.105849155,0.915702036,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_precuneus,left,precuneus,SCZ,-0.003680501,0.03698521,-0.099512772,0.920731148,not sig,6.73E-05,0.000666681,0.100911089,0.919621041,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_precuneus,left,precuneus,SUD,0.00256841,0.036938786,0.069531514,0.944566548,not sig,2.96E-05,0.000669526,0.044254199,0.96470178,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_rostralanteriorcingulate,left,rostral anterior cingulate,ADHD,-0.083009254,0.038979215,-2.12957737,0.033206521,sig,0.001109255,0.000703075,1.577718432,0.11463031,not sig,GMV,LMM_SIG,0.001109255,not sig
lh_rostralanteriorcingulate,left,rostral anterior cingulate,ASD,-0.009597898,0.038683053,-0.248116349,0.804044387,not sig,0.000222517,0.000698967,0.318351616,0.750218235,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_rostralanteriorcingulate,left,rostral anterior cingulate,BIP,0.024353127,0.038695708,0.629349572,0.529120224,not sig,-5.88E-05,0.000698594,-0.084145206,0.932940983,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_rostralanteriorcingulate,left,rostral anterior cingulate,MDD,-0.016754685,0.038760392,-0.432263051,0.665550238,not sig,5.67E-05,0.000700338,0.08093502,0.935493629,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_rostralanteriorcingulate,left,rostral anterior cingulate,SCZ,-0.089063118,0.038849681,-2.292505761,0.021876476,sig,0.001705044,0.000700295,2.434752566,0.014901976,sig,GMV,LMM_NOT_SIG,NA,NA
lh_rostralanteriorcingulate,left,rostral anterior cingulate,SUD,0.009142849,0.038805492,0.23560708,0.813737579,not sig,-0.000164523,0.000703368,-0.233906889,0.815057265,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_rostralmiddlefrontal,left,rostral middle frontal,ADHD,-0.092675388,0.036186787,-2.561028369,0.010436283,sig,0.001157306,0.000652703,1.773096089,0.076212786,not sig,GMV,LMM_SIG,0.001157306,not sig
lh_rostralmiddlefrontal,left,rostral middle frontal,ASD,0.005660659,0.035920844,0.157587028,0.874782226,not sig,-0.000209902,0.000649055,-0.323395467,0.746395762,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_rostralmiddlefrontal,left,rostral middle frontal,BIP,-0.016424405,0.03593987,-0.456996788,0.647673354,not sig,0.000493025,0.000648838,0.759858196,0.447339352,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_rostralmiddlefrontal,left,rostral middle frontal,MDD,-0.050203137,0.035988806,-1.394965337,0.163026292,not sig,0.000561507,0.000650257,0.863516472,0.387853567,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_rostralmiddlefrontal,left,rostral middle frontal,SCZ,-0.031066897,0.036079411,-0.86106996,0.389199513,not sig,0.000466248,0.000650355,0.716912797,0.473427905,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_rostralmiddlefrontal,left,rostral middle frontal,SUD,-0.030267333,0.036034825,-0.839946708,0.400938267,not sig,0.000466529,0.000653144,0.714282834,0.475052305,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_superiorfrontal,left,superior frontal,ADHD,-0.110997422,0.036283759,-3.059148907,0.002219668,sig,0.001432607,0.000654453,2.189014172,0.02859581,sig,GMV,LMM_SIG,0.001432607,sig
lh_superiorfrontal,left,superior frontal,ASD,0.017800657,0.036023423,0.494141174,0.621206481,not sig,-0.000348824,0.000650909,-0.535902853,0.592025692,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_superiorfrontal,left,superior frontal,BIP,-0.012825196,0.036038784,-0.355872049,0.721936389,not sig,0.000519715,0.000650624,0.798795361,0.424409081,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_superiorfrontal,left,superior frontal,MDD,0.001465545,0.036093639,0.040603964,0.967611624,not sig,-0.000327605,0.000652151,-0.502344828,0.615424981,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_superiorfrontal,left,superior frontal,SCZ,-0.051307989,0.036180443,-1.418113921,0.156157508,not sig,0.00104284,0.000652177,1.599015019,0.109817266,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_superiorfrontal,left,superior frontal,SUD,0.04226026,0.036133951,1.1695444,0.242184364,not sig,-0.000973386,0.000654941,-1.486219436,0.137221088,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_superiorparietal,left,superior parietal,ADHD,-0.093025206,0.038777952,-2.398920037,0.016443505,sig,0.001408718,0.00069944,2.014064487,0.044002763,sig,GMV,LMM_NOT_SIG,NA,NA
lh_superiorparietal,left,superior parietal,ASD,0.010419972,0.038478115,0.270802549,0.7865429,not sig,-0.000232132,0.000695263,-0.333876981,0.738472391,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_superiorparietal,left,superior parietal,BIP,0.00623403,0.038499629,0.161924414,0.871365377,not sig,1.32E-05,0.00069505,0.019060834,0.984792576,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_superiorparietal,left,superior parietal,MDD,-0.033864051,0.03855573,-0.878314357,0.379773147,not sig,0.000363952,0.000696637,0.522441626,0.60136288,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_superiorparietal,left,superior parietal,SCZ,0.039863582,0.038647265,1.031472267,0.302319407,not sig,-0.000653638,0.000696642,-0.938269453,0.348105954,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_superiorparietal,left,superior parietal,SUD,-0.004453118,0.038598673,-0.11536972,0.908152079,not sig,-7.26E-05,0.000699614,-0.103782888,0.917341647,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_superiortemporal,left,superior temporal,ADHD,-0.073818395,0.036830501,-2.00427345,0.045040776,sig,0.000792753,0.000664318,1.193333603,0.232738747,not sig,GMV,LMM_SIG,0.000792753,not sig
lh_superiortemporal,left,superior temporal,ASD,-0.019819757,0.03656056,-0.542107591,0.587744389,not sig,0.000457288,0.000660615,0.692216237,0.488801544,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_superiortemporal,left,superior temporal,BIP,-0.008963758,0.036580812,-0.245039883,0.806425551,not sig,0.000307295,0.000660412,0.465307472,0.641711285,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_superiortemporal,left,superior temporal,MDD,-0.02481689,0.036625508,-0.677584858,0.49803495,not sig,2.65E-05,0.000661764,0.039994104,0.968097827,not sig,GMV,LMM_SIG,2.65E-05,not sig
lh_superiortemporal,left,superior temporal,SCZ,-0.081065471,0.036717397,-2.207821862,0.027256693,sig,0.001262908,0.000661858,1.908125626,0.056374981,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_superiortemporal,left,superior temporal,SUD,-0.022123954,0.036673278,-0.603271801,0.546327889,not sig,0.000170867,0.00066472,0.257051584,0.797138952,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_supramarginal,left,supramarginal,ADHD,-0.020164803,0.037265523,-0.541111502,0.588430731,not sig,-0.000128217,0.000672156,-0.190755421,0.848717216,not sig,GMV,LMM_SIG,-0.000128217,not sig
lh_supramarginal,left,supramarginal,ASD,0.048341061,0.036980556,1.30720213,0.191144072,not sig,-0.001115818,0.000668203,-1.669879906,0.094943127,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_supramarginal,left,supramarginal,BIP,-0.007042051,0.037007971,-0.190284704,0.849086039,not sig,0.000196272,0.000668116,0.293768475,0.768934826,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_supramarginal,left,supramarginal,MDD,-0.002288957,0.037056941,-0.06176865,0.950747069,not sig,-0.000316527,0.000669553,-0.472744043,0.6363958,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_supramarginal,left,supramarginal,SCZ,-0.042168791,0.037144289,-1.135269844,0.256262273,not sig,0.000495305,0.000669547,0.739761948,0.459444452,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_supramarginal,left,supramarginal,SUD,0.002761405,0.03710125,0.074428884,0.940669127,not sig,-0.000242618,0.000672468,-0.360787909,0.718258002,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_frontalpole,left,frontal pole,ADHD,-0.093846846,0.039530747,-2.374021574,0.017595522,sig,0.001524315,0.000713066,2.137689878,0.032541922,sig,GMV,LMM_NOT_SIG,NA,NA
lh_frontalpole,left,frontal pole,ASD,-0.004110481,0.039232541,-0.104772241,0.916556537,not sig,7.23E-05,0.000708902,0.101951377,0.918795269,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_frontalpole,left,frontal pole,BIP,0.024768308,0.039248311,0.631066844,0.527996819,not sig,-0.000352319,0.00070861,-0.497197321,0.61904991,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_frontalpole,left,frontal pole,MDD,-0.056306525,0.039302271,-1.432653206,0.151956968,not sig,0.000881521,0.000710163,1.241293489,0.214497349,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_frontalpole,left,frontal pole,SCZ,-0.057272784,0.039400766,-1.453595704,0.146058429,not sig,0.000916189,0.000710262,1.289931904,0.197074303,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_frontalpole,left,frontal pole,SUD,-0.008380671,0.039352378,-0.212964784,0.831354431,not sig,4.60E-05,0.000713329,0.064474322,0.948592553,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_temporalpole,left,temporal pole,ADHD,-0.136419165,0.040285203,-3.386334277,0.00070833,sig,0.002256876,0.000726693,3.105678862,0.001898428,sig,GMV,LMM_NOT_SIG,NA,NA
lh_temporalpole,left,temporal pole,ASD,-0.034621835,0.039988985,-0.865784307,0.386608456,not sig,0.000627997,0.000722573,0.869111778,0.384785995,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_temporalpole,left,temporal pole,BIP,-0.025869389,0.040003183,-0.646683255,0.517836963,not sig,0.000555938,0.000722256,0.769724699,0.441463216,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_temporalpole,left,temporal pole,MDD,0.024611461,0.040056062,0.614425374,0.538934273,not sig,-0.000616729,0.000723798,-0.852073871,0.394173093,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_temporalpole,left,temporal pole,SCZ,-0.022590875,0.040161066,-0.562506849,0.573770738,not sig,0.00030306,0.000723981,0.418602674,0.675506535,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_temporalpole,left,temporal pole,SUD,-0.044962218,0.040109797,-1.120978466,0.262297029,not sig,0.000721839,0.000727078,0.992793521,0.320810588,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_transversetemporal,left,transverse temporal,ADHD,-0.006830495,0.040291723,-0.169526013,0.865382913,not sig,-0.000205164,0.000726743,-0.282305834,0.777709012,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_transversetemporal,left,transverse temporal,ASD,-0.003540584,0.039977487,-0.088564448,0.929428063,not sig,-7.60E-05,0.000722355,-0.105255242,0.916173277,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_transversetemporal,left,transverse temporal,BIP,0.011316541,0.040000617,0.282909149,0.777246481,not sig,-3.85E-05,0.000722147,-0.053244122,0.957537401,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_transversetemporal,left,transverse temporal,MDD,0.003974986,0.040061881,0.099221153,0.92096268,not sig,-0.000266961,0.000723849,-0.368806908,0.712271655,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_transversetemporal,left,transverse temporal,SCZ,-0.043894538,0.040154077,-1.093152695,0.274326763,not sig,0.00068852,0.000723802,0.951254505,0.341475196,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_transversetemporal,left,transverse temporal,SUD,-0.036787364,0.040105141,-0.917273041,0.358999581,not sig,0.000640928,0.000726918,0.881706019,0.377935805,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_insula,left,insula,ADHD,-0.093092738,0.036392058,-2.558050919,0.010526068,sig,0.001003014,0.000656427,1.527988745,0.126515333,not sig,GMV,LMM_SIG,0.001003014,not sig
lh_insula,left,insula,ASD,-0.004842906,0.036143549,-0.133990888,0.89340978,not sig,8.64E-05,0.000653083,0.132257693,0.894780469,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_insula,left,insula,BIP,-0.002219651,0.036156573,-0.061389979,0.951048633,not sig,0.000312441,0.00065277,0.478638986,0.632195478,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_insula,left,insula,MDD,-0.072502624,0.036202572,-2.002692613,0.045210292,sig,0.000919516,0.000654136,1.405694882,0.159814748,not sig,GMV,LMM_SIG,0.000919516,not sig
lh_insula,left,insula,SCZ,0.011623654,0.036301722,0.320195661,0.748820012,not sig,-0.000236059,0.000654379,-0.360737509,0.718295682,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_insula,left,insula,SUD,-0.003179645,0.036251302,-0.087711195,0.930106222,not sig,-0.000209464,0.000657092,-0.318773902,0.74989797,not sig,GMV,LMM_NOT_SIG,NA,NA
rh_bankssts,right,bankssts,ADHD,-0.022015076,0.040231625,-0.547208214,0.584235694,not sig,6.04E-05,0.00072566,0.083212324,0.933682714,not sig,GMV,LMM_NOT_SIG,NA,NA
rh_bankssts,right,bankssts,ASD,0.01577984,0.039919479,0.395291737,0.692627597,not sig,-0.000214393,0.000721307,-0.297228309,0.766292211,not sig,GMV,LMM_NOT_SIG,NA,NA
rh_bankssts,right,bankssts,BIP,-0.003503071,0.03994291,-0.087701938,0.93011358,not sig,0.000119381,0.000721106,0.165552234,0.86850934,not sig,GMV,LMM_NOT_SIG,NA,NA
rh_bankssts,right,bankssts,MDD,-0.007852019,0.039999759,-0.196301667,0.844374056,not sig,-0.000140787,0.000722728,-0.194800029,0.8455495,not sig,GMV,LMM_NOT_SIG,NA,NA
rh_bankssts,right,bankssts,SCZ,-0.005406741,0.040095174,-0.134847674,0.892732312,not sig,-2.77E-05,0.000722742,-0.038385457,0.969380356,not sig,GMV,LMM_NOT_SIG,NA,NA
rh_bankssts,right,bankssts,SUD,-0.010192339,0.040044043,-0.254528222,0.799087504,not sig,-8.18E-06,0.000725812,-0.011264693,0.991012266,not sig,GMV,LMM_NOT_SIG,NA,NA
rh_caudalanteriorcingulate,right,caudal anterior cingulate,ADHD,-0.021696748,0.042316055,-0.51273087,0.608139593,not sig,9.20E-06,0.000763254,0.012057452,0.990379778,not sig,GMV,LMM_NOT_SIG,NA,NA
rh_caudalanteriorcingulate,right,caudal anterior cingulate,ASD,0.011606276,0.041988505,0.27641556,0.782228907,not sig,-0.000234908,0.000758692,-0.309622642,0.756847936,not sig,GMV,LMM_NOT_SIG,NA,NA
rh_caudalanteriorcingulate,right,caudal anterior cingulate,BIP,-0.072885154,0.042008307,-1.735017651,0.082737679,not sig,0.001529698,0.000758391,2.017031451,0.043692231,sig,GMV,LMM_NOT_SIG,NA,NA
rh_caudalanteriorcingulate,right,caudal anterior cingulate,MDD,-0.033107019,0.042077895,-0.786803124,0.431397124,not sig,0.00048654,0.000760274,0.639953771,0.522202654,not sig,GMV,LMM_NOT_SIG,NA,NA
rh_caudalanteriorcingulate,right,caudal anterior cingulate,SCZ,-0.025116841,0.042172139,-0.595579011,0.551456502,not sig,0.000623917,0.000760178,0.82075097,0.411788131,not sig,GMV,LMM_NOT_SIG,NA,NA
rh_caudalanteriorcingulate,right,caudal anterior cingulate,SUD,-0.003752611,0.042120144,-0.089093021,0.929007984,not sig,0.000240735,0.000763438,0.31532948,0.752511504,not sig,GMV,LMM_NOT_SIG,NA,NA
rh_caudalmiddlefrontal,right,caudal middle frontal,ADHD,-0.104262571,0.039932291,-2.610983974,0.009028212,sig,0.0015023,0.000720258,2.08578079,0.036998484,sig,GMV,LMM_SIG,0.0015023,sig
rh_caudalmiddlefrontal,right,caudal middle frontal,ASD,-0.02509589,0.039627457,-0.633295501,0.526540691,not sig,0.000417575,0.00071603,0.58318098,0.559771474,not sig,GMV,LMM_NOT_SIG,NA,NA
rh_caudalmiddlefrontal,right,caudal middle frontal,BIP,-0.038272276,0.039648452,-0.965290557,0.3343993,not sig,0.00087048,0.000715787,1.216115549,0.223940908,not sig,GMV,LMM_NOT_SIG,NA,NA
rh_caudalmiddlefrontal,right,caudal middle frontal,MDD,-0.051251075,0.039706489,-1.29074811,0.196791036,not sig,0.000631898,0.000717427,0.880784409,0.37843452,not sig,GMV,LMM_NOT_SIG,NA,NA
rh_caudalmiddlefrontal,right,caudal middle frontal,SCZ,-0.04033733,0.039802115,-1.01344691,0.310846742,not sig,0.000778841,0.000717457,1.085557608,0.277674764,not sig,GMV,LMM_NOT_SIG,NA,NA
rh_caudalmiddlefrontal,right,caudal middle frontal,SUD,0.069041584,0.039747975,1.736983691,0.08239005,not sig,-0.00148053,0.000720442,-2.055029356,0.039876169,sig,GMV,LMM_NOT_SIG,NA,NA
rh_cuneus,right,cuneus,ADHD,-0.01934771,0.039005631,-0.496023498,0.619877833,not sig,7.90E-05,0.000703541,0.112230805,0.910640405,not sig,GMV,LMM_NOT_SIG,NA,NA
rh_cuneus,right,cuneus,ASD,0.033360421,0.0386995,0.862037535,0.388666863,not sig,-0.000580299,0.000699262,-0.82987295,0.40661062,not sig,GMV,LMM_NOT_SIG,NA,NA
rh_cuneus,right,cuneus,BIP,-0.070711887,0.038717939,-1.82633397,0.067799971,not sig,0.001487203,0.000698987,2.127655891,0.033365625,sig,GMV,LMM_NOT_SIG,NA,NA
